,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
17134,383.0,7784.0,1119.0,187.0,63.0,5040.0,1674.0,43217.0,0.0,194.0,1314.0,202112142200,202112142300,8285.0,1314.0,52690.0,60975.0,14,2
17135,383.0,7591.0,1114.0,186.0,,4839.0,1163.0,43178.0,0.0,195.0,1329.0,202112142300,202112150000,7526.0,1329.0,52452.0,59978.0,13,2
17136,382.0,7535.0,1096.0,186.0,,4607.0,905.0,43131.0,0.0,195.0,1401.0,202112150000,202112150100,7108.0,1401.0,52330.0,59438.0,12,2
17137,384.0,7552.0,859.0,186.0,,4421.0,649.0,43066.0,0.0,197.0,1431.0,202112150100,202112150200,6698.0,1431.0,52047.0,58745.0,11,2
17138,383.0,7159.0,653.0,186.0,,4235.0,585.0,43015.0,0.0,198.0,1478.0,202112150200,202112150300,6496.0,1478.0,51396.0,57892.0,11,3
17139,383.0,6593.0,802.0,186.0,,4182.0,492.0,42950.0,0.0,198.0,1524.0,202112150300,202112150400,6396.0,1524.0,50914.0,57310.0,11,3
17140,380.0,7238.0,1088.0,186.0,,4299.0,705.0,42875.0,0.0,197.0,1591.0,202112150400,202112150500,6792.0,1591.0,51767.0,58559.0,12,3
17141,380.0,7605.0,1203.0,185.0,66.0,4696.0,1937.0,42817.0,0.0,195.0,1613.0,202112150500,202112150600,8507.0,1613.0,52190.0,60697.0,14,3
17142,381.0,7933.0,1381.0,185.0,1298.0,5361.0,3348.0,42837.0,0.0,196.0,1751.0,202112150600,202112150700,11954.0,1751.0,52717.0,64671.0,18,3
17143,382.0,8202.0,1651.0,185.0,1575.0,5911.0,3972.0,42908.0,255.0,196.0,1900.0,202112150700,202112150800,13809.0,2155.0,53328.0,67137.0,21,3
17144,381.0,8361.0,1707.0,185.0,1672.0,5983.0,4077.0,42942.0,924.0,193.0,1909.0,202112150800,202112150900,14758.0,2833.0,53576.0,68334.0,22,4
17145,383.0,8513.0,1702.0,185.0,1698.0,5747.0,3308.0,42962.0,2135.0,185.0,1851.0,202112150900,202112151000,14924.0,3986.0,53745.0,68669.0,22,6
17146,383.0,8574.0,1701.0,185.0,1333.0,5602.0,3365.0,42970.0,3024.0,187.0,1654.0,202112151000,202112151100,15165.0,4678.0,53813.0,68978.0,22,7
17147,381.0,8534.0,1704.0,185.0,1340.0,5481.0,3790.0,43150.0,3568.0,190.0,1502.0,202112151100,202112151200,15871.0,5070.0,53954.0,69825.0,23,7
17148,384.0,8336.0,1700.0,186.0,751.0,5154.0,3083.0,43605.0,3580.0,191.0,1442.0,202112151200,202112151300,14201.0,5022.0,54211.0,68412.0,21,7
17149,384.0,8291.0,1706.0,186.0,355.0,5064.0,2800.0,43641.0,3010.0,191.0,1414.0,202112151300,202112151400,12834.0,4424.0,54208.0,67042.0,19,7
17150,384.0,8349.0,1702.0,186.0,541.0,4963.0,2372.0,43673.0,1811.0,200.0,1453.0,202112151400,202112151500,11340.0,3264.0,54294.0,65634.0,17,5
17151,383.0,8352.0,1692.0,186.0,902.0,5304.0,3046.0,43756.0,614.0,201.0,1548.0,202112151500,202112151600,11615.0,2162.0,54369.0,65984.0,18,3
17152,380.0,8317.0,1703.0,185.0,2203.0,5939.0,3822.0,43813.0,0.0,203.0,1682.0,202112151600,202112151700,13849.0,1682.0,54398.0,68247.0,20,2
17153,380.0,8237.0,1704.0,186.0,2709.0,6345.0,4263.0,43890.0,0.0,202.0,1773.0,202112151700,202112151800,15292.0,1773.0,54397.0,69689.0,22,3
17154,377.0,8213.0,1705.0,186.0,2478.0,6253.0,3964.0,43959.0,0.0,201.0,1760.0,202112151800,202112151900,14656.0,1760.0,54440.0,69096.0,21,3
17155,375.0,8027.0,1685.0,185.0,1099.0,5769.0,2724.0,43991.0,0.0,203.0,1742.0,202112151900,202112152000,11537.0,1742.0,54263.0,65800.0,18,3
17156,374.0,7746.0,1617.0,185.0,645.0,5271.0,1375.0,44007.0,0.0,211.0,1842.0,202112152000,202112152100,9344.0,1842.0,53929.0,63273.0,15,3
17157,378.0,7699.0,1652.0,186.0,90.0,5010.0,803.0,43964.0,0.0,210.0,2000.0,202112152100,202112152200,8113.0,2000.0,53879.0,61992.0,13,3
17158,375.0,7738.0,1577.0,185.0,,4730.0,436.0,43987.0,0.0,200.0,2065.0,202112152200,202112152300,7431.0,2065.0,53862.0,61293.0,12,3
17159,374.0,7250.0,1402.0,185.0,,4512.0,529.0,43825.0,0.0,198.0,2148.0,202112152300,202112160000,7387.0,2148.0,53036.0,60423.0,12,4
17160,372.0,6823.0,1296.0,185.0,,4382.0,550.0,43861.0,0.0,199.0,2121.0,202112160000,202112160100,7252.0,2121.0,52537.0,59789.0,12,4
17161,373.0,6946.0,1202.0,185.0,,4319.0,338.0,44050.0,0.0,202.0,2022.0,202112160100,202112160200,6881.0,2022.0,52756.0,59637.0,12,3
17162,374.0,6936.0,1109.0,186.0,,4153.0,262.0,44058.0,0.0,206.0,2022.0,202112160200,202112160300,6643.0,2022.0,52663.0,59306.0,11,3
17163,369.0,6910.0,1107.0,186.0,,4100.0,148.0,44123.0,0.0,206.0,2073.0,202112160300,202112160400,6527.0,2073.0,52695.0,59222.0,11,4
17164,369.0,7312.0,1299.0,185.0,,4214.0,418.0,44138.0,0.0,205.0,2163.0,202112160400,202112160500,7000.0,2163.0,53303.0,60303.0,12,4
17165,372.0,7654.0,1632.0,185.0,,4541.0,910.0,44281.0,0.0,205.0,2260.0,202112160500,202112160600,7916.0,2260.0,54124.0,62040.0,13,4
17166,374.0,8016.0,1759.0,184.0,572.0,5019.0,1974.0,44236.0,0.0,204.0,2506.0,202112160600,202112160700,10275.0,2506.0,54569.0,64844.0,16,4
17167,360.0,7844.0,1777.0,184.0,1127.0,5655.0,3125.0,44426.0,249.0,202.0,2576.0,202112160700,202112160800,12934.0,2825.0,54591.0,67525.0,19,4
17168,361.0,8096.0,1775.0,184.0,1740.0,5952.0,3737.0,44418.0,903.0,185.0,2766.0,202112160800,202112160900,15283.0,3669.0,54834.0,70117.0,22,5
17169,360.0,8052.0,1748.0,184.0,1864.0,5845.0,3218.0,44489.0,2127.0,189.0,2919.0,202112160900,202112161000,16162.0,5046.0,54833.0,70995.0,23,7
17170,368.0,8154.0,1735.0,185.0,1829.0,5715.0,2908.0,44481.0,3343.0,188.0,2894.0,202112161000,202112161100,16877.0,6237.0,54923.0,71800.0,24,9
17171,367.0,8130.0,1679.0,185.0,1750.0,5285.0,3087.0,44493.0,3947.0,191.0,2925.0,202112161100,202112161200,17185.0,6872.0,54854.0,72039.0,24,10
17172,369.0,8089.0,1603.0,185.0,1641.0,5114.0,3060.0,44525.0,4060.0,189.0,3093.0,202112161200,202112161300,17157.0,7153.0,54771.0,71928.0,24,10
17173,368.0,8116.0,1582.0,185.0,1802.0,5095.0,3419.0,44491.0,3488.0,196.0,3207.0,202112161300,202112161400,17207.0,6695.0,54742.0,71949.0,24,9
17174,365.0,8201.0,1525.0,186.0,1602.0,5171.0,3392.0,44499.0,2142.0,215.0,3275.0,202112161400,202112161500,15797.0,5417.0,54776.0,70573.0,22,8
17175,368.0,8047.0,1531.0,220.0,1342.0,5486.0,3054.0,44487.0,701.0,215.0,3604.0,202112161500,202112161600,14402.0,4305.0,54653.0,69055.0,21,6
17176,366.0,8151.0,1458.0,270.0,1464.0,5486.0,3010.0,44500.0,0.0,213.0,3840.0,202112161600,202112161700,14013.0,3840.0,54745.0,68758.0,20,6
17177,363.0,8168.0,1641.0,271.0,2236.0,5775.0,3670.0,44572.0,0.0,212.0,4074.0,202112161700,202112161800,15967.0,4074.0,55015.0,70982.0,22,6
17178,365.0,8189.0,1700.0,193.0,1768.0,5761.0,2778.0,44791.0,0.0,215.0,4337.0,202112161800,202112161900,14859.0,4337.0,55238.0,70097.0,21,6
17179,367.0,7942.0,1643.0,185.0,1037.0,5190.0,1483.0,44890.0,0.0,217.0,4728.0,202112161900,202112162000,12655.0,4728.0,55027.0,67682.0,19,7
17180,373.0,7820.0,1494.0,185.0,,4826.0,698.0,45007.0,0.0,219.0,4930.0,202112162000,202112162100,10673.0,4930.0,54879.0,65552.0,16,8
17181,376.0,7590.0,1299.0,185.0,,4773.0,548.0,44099.0,0.0,220.0,5148.0,202112162100,202112162200,10689.0,5148.0,53549.0,64238.0,17,8
17182,376.0,7434.0,1111.0,185.0,,4617.0,1073.0,42847.0,0.0,219.0,5504.0,202112162200,202112162300,11413.0,5504.0,51953.0,63366.0,18,9
17183,373.0,5925.0,1108.0,185.0,,4374.0,188.0,41997.0,0.0,221.0,5935.0,202112162300,202112170000,10718.0,5935.0,49588.0,60306.0,18,10
17184,372.0,4637.0,1131.0,185.0,,4097.0,91.0,41695.0,0.0,223.0,6029.0,202112170000,202112170100,10440.0,6029.0,48020.0,58460.0,18,10
17185,368.0,4443.0,1156.0,185.0,,3963.0,31.0,41905.0,0.0,221.0,6287.0,202112170100,202112170200,10502.0,6287.0,48057.0,58559.0,18,11
17186,372.0,4637.0,1095.0,185.0,,3909.0,,42087.0,0.0,222.0,6308.0,202112170200,202112170300,10439.0,6308.0,48376.0,58815.0,18,11
17187,373.0,4704.0,963.0,185.0,,3907.0,,42535.0,0.0,222.0,6276.0,202112170300,202112170400,10405.0,6276.0,48760.0,59165.0,18,11
17188,369.0,4820.0,1291.0,186.0,,3896.0,353.0,42848.0,0.0,223.0,6153.0,202112170400,202112170500,10625.0,6153.0,49514.0,60139.0,18,10
17189,353.0,6436.0,1623.0,186.0,,4221.0,799.0,42982.0,0.0,222.0,6161.0,202112170500,202112170600,11403.0,6161.0,51580.0,62983.0,18,10
17190,355.0,7816.0,1619.0,184.0,640.0,4777.0,1368.0,43057.0,0.0,221.0,6310.0,202112170600,202112170700,13316.0,6310.0,53031.0,66347.0,20,10
17191,355.0,8040.0,1520.0,184.0,1046.0,5337.0,1561.0,43109.0,252.0,214.0,6534.0,202112170700,202112170800,14944.0,6786.0,53208.0,68152.0,22,10
17192,356.0,8163.0,1535.0,181.0,1475.0,5505.0,2112.0,43256.0,1058.0,200.0,6147.0,202112170800,202112170900,16497.0,7205.0,53491.0,69988.0,24,10
17193,366.0,8089.0,1591.0,185.0,1323.0,5453.0,2063.0,43278.0,2652.0,204.0,5536.0,202112170900,202112171000,17231.0,8188.0,53509.0,70740.0,24,12
17194,371.0,8061.0,1608.0,185.0,1554.0,5455.0,1743.0,43239.0,3954.0,205.0,5073.0,202112171000,202112171100,17984.0,9027.0,53464.0,71448.0,25,13
17195,372.0,7981.0,1710.0,185.0,1550.0,5051.0,1523.0,43135.0,4576.0,207.0,4861.0,202112171100,202112171200,17768.0,9437.0,53383.0,71151.0,25,13
17196,372.0,7745.0,1710.0,185.0,950.0,4691.0,1178.0,43152.0,4564.0,211.0,5093.0,202112171200,202112171300,16687.0,9657.0,53164.0,69851.0,24,14
17197,372.0,7812.0,1756.0,186.0,701.0,4459.0,1124.0,43238.0,3785.0,211.0,5493.0,202112171300,202112171400,15773.0,9278.0,53364.0,69137.0,23,13
17198,362.0,7806.0,1628.0,185.0,927.0,4375.0,1166.0,43280.0,2282.0,220.0,5922.0,202112171400,202112171500,14892.0,8204.0,53261.0,68153.0,22,12
17199,362.0,7988.0,1603.0,186.0,1141.0,4528.0,1343.0,43275.0,750.0,225.0,6304.0,202112171500,202112171600,14291.0,7054.0,53414.0,67705.0,21,10
17200,362.0,7782.0,1748.0,185.0,1606.0,4992.0,1967.0,43173.0,0.0,226.0,6827.0,202112171600,202112171700,15618.0,6827.0,53250.0,68868.0,23,10
17201,362.0,7864.0,1717.0,185.0,1781.0,5409.0,2196.0,43242.0,0.0,226.0,7197.0,202112171700,202112171800,16809.0,7197.0,53370.0,70179.0,24,10
17202,365.0,8052.0,1787.0,185.0,1866.0,5232.0,1791.0,43332.0,0.0,224.0,7475.0,202112171800,202112171900,16588.0,7475.0,53721.0,70309.0,24,11
17203,363.0,7870.0,1677.0,185.0,730.0,4830.0,1148.0,43350.0,0.0,222.0,7376.0,202112171900,202112172000,14306.0,7376.0,53445.0,67751.0,21,11
17204,363.0,7890.0,1306.0,185.0,,4521.0,742.0,43414.0,0.0,225.0,7075.0,202112172000,202112172100,12563.0,7075.0,53158.0,65721.0,19,11
17205,367.0,8066.0,1458.0,186.0,,4593.0,849.0,43450.0,0.0,227.0,6485.0,202112172100,202112172200,12154.0,6485.0,53527.0,65681.0,19,10
17206,369.0,7779.0,1380.0,185.0,,4462.0,807.0,43381.0,0.0,226.0,6245.0,202112172200,202112172300,11740.0,6245.0,53094.0,64834.0,18,10
17207,368.0,7268.0,752.0,185.0,,4359.0,236.0,43121.0,0.0,231.0,6004.0,202112172300,202112180000,10830.0,6004.0,51694.0,62524.0,17,10
17208,369.0,7019.0,348.0,185.0,,4254.0,,43068.0,0.0,233.0,5854.0,202112180000,202112180100,10341.0,5854.0,50989.0,61330.0,17,10
17209,371.0,5471.0,209.0,185.0,,3913.0,,42899.0,0.0,231.0,5852.0,202112180100,202112180200,9996.0,5852.0,49135.0,59131.0,17,10
17210,370.0,4963.0,15.0,185.0,,3654.0,14.0,43070.0,0.0,231.0,5776.0,202112180200,202112180300,9675.0,5776.0,48603.0,58278.0,17,10
17211,371.0,4971.0,15.0,185.0,,3560.0,,43341.0,0.0,231.0,5588.0,202112180300,202112180400,9379.0,5588.0,48883.0,58262.0,16,10
17212,370.0,5728.0,19.0,185.0,,3512.0,,43231.0,0.0,229.0,5457.0,202112180400,202112180500,9198.0,5457.0,49533.0,58731.0,16,9
17213,370.0,6083.0,25.0,186.0,,3559.0,,43298.0,0.0,228.0,5496.0,202112180500,202112180600,9283.0,5496.0,49962.0,59245.0,16,9
17214,366.0,6682.0,26.0,185.0,,3719.0,45.0,43305.0,0.0,227.0,5688.0,202112180600,202112180700,9679.0,5688.0,50564.0,60243.0,16,9
17215,364.0,7265.0,28.0,186.0,,3897.0,268.0,43456.0,284.0,224.0,5676.0,202112180700,202112180800,10349.0,5960.0,51299.0,61648.0,17,10
17216,367.0,7267.0,34.0,185.0,,4057.0,326.0,43506.0,1100.0,211.0,5351.0,202112180800,202112180900,11045.0,6451.0,51359.0,62404.0,18,10
17217,368.0,7510.0,36.0,185.0,,4232.0,535.0,43449.0,2774.0,218.0,4524.0,202112180900,202112181000,12283.0,7298.0,51548.0,63831.0,19,11
17218,370.0,7347.0,38.0,186.0,,4117.0,468.0,43492.0,4213.0,222.0,3775.0,202112181000,202112181100,12795.0,7988.0,51433.0,64228.0,20,12
17219,367.0,7395.0,37.0,186.0,,3972.0,588.0,43380.0,4847.0,223.0,3446.0,202112181100,202112181200,13076.0,8293.0,51365.0,64441.0,20,13
17220,370.0,7320.0,37.0,186.0,,3769.0,537.0,43201.0,4753.0,222.0,3348.0,202112181200,202112181300,12629.0,8101.0,51114.0,63743.0,20,13
17221,371.0,7276.0,37.0,182.0,,3567.0,430.0,43283.0,3949.0,224.0,3567.0,202112181300,202112181400,11737.0,7516.0,51149.0,62886.0,19,12
17222,370.0,7184.0,38.0,182.0,,3492.0,451.0,43241.0,2381.0,223.0,3893.0,202112181400,202112181500,10440.0,6274.0,51015.0,61455.0,17,10
17223,370.0,7220.0,39.0,182.0,,3548.0,458.0,43148.0,791.0,224.0,4500.0,202112181500,202112181600,9521.0,5291.0,50959.0,60480.0,16,9
17224,366.0,7779.0,39.0,182.0,,3830.0,687.0,43243.0,0.0,220.0,5242.0,202112181600,202112181700,9979.0,5242.0,51609.0,61588.0,16,9
17225,371.0,7493.0,39.0,182.0,861.0,4333.0,967.0,43375.0,0.0,219.0,5625.0,202112181700,202112181800,12005.0,5625.0,51460.0,63465.0,19,9
17226,367.0,7730.0,41.0,182.0,642.0,4767.0,900.0,43513.0,0.0,221.0,5681.0,202112181800,202112181900,12211.0,5681.0,51833.0,64044.0,19,9
17227,365.0,7789.0,40.0,182.0,177.0,4467.0,654.0,43389.0,0.0,220.0,5368.0,202112181900,202112182000,10886.0,5368.0,51765.0,62651.0,17,9
17228,367.0,7752.0,40.0,182.0,,4077.0,793.0,43375.0,0.0,220.0,4917.0,202112182000,202112182100,10007.0,4917.0,51716.0,61723.0,16,8
17229,368.0,7906.0,40.0,182.0,,4071.0,598.0,43392.0,0.0,221.0,4599.0,202112182100,202112182200,9489.0,4599.0,51888.0,61377.0,15,7
17230,374.0,7894.0,40.0,182.0,,4179.0,705.0,43411.0,0.0,224.0,4455.0,202112182200,202112182300,9563.0,4455.0,51901.0,61464.0,16,7
17231,373.0,7198.0,43.0,182.0,86.0,3593.0,381.0,43112.0,0.0,227.0,4006.0,202112182300,202112190000,8293.0,4006.0,50908.0,59201.0,14,7
17232,372.0,7079.0,43.0,182.0,,3403.0,,42930.0,0.0,230.0,3818.0,202112190000,202112190100,7451.0,3818.0,50606.0,58057.0,13,7
17233,373.0,7272.0,43.0,182.0,,3181.0,,43092.0,0.0,230.0,3675.0,202112190100,202112190200,7086.0,3675.0,50962.0,58048.0,12,6
17234,374.0,7139.0,42.0,183.0,,2880.0,,43072.0,0.0,229.0,3565.0,202112190200,202112190300,6674.0,3565.0,50810.0,57484.0,12,6
17235,372.0,7100.0,42.0,183.0,,2814.0,,43397.0,0.0,230.0,3322.0,202112190300,202112190400,6366.0,3322.0,51094.0,57460.0,11,6
17236,368.0,7069.0,41.0,182.0,,2812.0,,43464.0,0.0,229.0,3124.0,202112190400,202112190500,6165.0,3124.0,51124.0,57289.0,11,5
17237,367.0,7029.0,40.0,182.0,,2842.0,,43432.0,0.0,229.0,2971.0,202112190500,202112190600,6042.0,2971.0,51050.0,57092.0,11,5
17238,367.0,7516.0,39.0,182.0,,2968.0,,43301.0,0.0,225.0,2830.0,202112190600,202112190700,6023.0,2830.0,51405.0,57428.0,10,5
17239,370.0,7935.0,39.0,182.0,,3260.0,39.0,43274.0,254.0,229.0,2621.0,202112190700,202112190800,6403.0,2875.0,51800.0,58203.0,11,5
17240,367.0,7900.0,39.0,182.0,,3497.0,186.0,42329.0,933.0,227.0,2474.0,202112190800,202112190900,7317.0,3407.0,50817.0,58134.0,13,6
17241,367.0,7984.0,38.0,182.0,1316.0,3686.0,423.0,42273.0,2309.0,227.0,2380.0,202112190900,202112191000,10341.0,4689.0,50844.0,61185.0,17,8
17242,368.0,7950.0,38.0,182.0,1478.0,3950.0,648.0,42391.0,3401.0,228.0,2230.0,202112191000,202112191100,11935.0,5631.0,50929.0,62864.0,19,9
17243,367.0,8099.0,38.0,182.0,1912.0,3956.0,1296.0,42386.0,3777.0,227.0,2090.0,202112191100,202112191200,13258.0,5867.0,51072.0,64330.0,21,9
17244,367.0,8113.0,38.0,182.0,820.0,3652.0,995.0,42353.0,3764.0,225.0,2077.0,202112191200,202112191300,11533.0,5841.0,51053.0,62586.0,18,9
17245,368.0,7890.0,39.0,182.0,,3501.0,1292.0,42309.0,3212.0,226.0,2073.0,202112191300,202112191400,10304.0,5285.0,50788.0,61092.0,17,9
17246,371.0,7949.0,38.0,182.0,,3530.0,247.0,42154.0,1990.0,226.0,2240.0,202112191400,202112191500,8233.0,4230.0,50694.0,58927.0,14,7
17247,373.0,7967.0,39.0,182.0,172.0,3665.0,278.0,42275.0,688.0,225.0,2585.0,202112191500,202112191600,7613.0,3273.0,50836.0,58449.0,13,6
17248,369.0,7826.0,38.0,182.0,959.0,4263.0,621.0,42489.0,0.0,225.0,2795.0,202112191600,202112191700,8863.0,2795.0,50904.0,59767.0,15,5
17249,366.0,8087.0,38.0,238.0,1577.0,4756.0,1418.0,42654.0,0.0,225.0,2884.0,202112191700,202112191800,10860.0,2884.0,51383.0,62243.0,17,5
17250,369.0,8209.0,38.0,349.0,1860.0,4795.0,1959.0,42723.0,0.0,223.0,2865.0,202112191800,202112191900,11702.0,2865.0,51688.0,63390.0,18,5
17251,369.0,7880.0,38.0,323.0,1166.0,4231.0,1121.0,42789.0,0.0,224.0,2962.0,202112191900,202112192000,9704.0,2962.0,51399.0,61103.0,16,5
17252,368.0,7720.0,38.0,182.0,,3728.0,238.0,42694.0,0.0,224.0,2908.0,202112192000,202112192100,7098.0,2908.0,51002.0,58100.0,12,5
17253,369.0,7420.0,38.0,181.0,,3470.0,312.0,42518.0,0.0,222.0,2921.0,202112192100,202112192200,6925.0,2921.0,50526.0,57451.0,12,5
17254,371.0,7598.0,58.0,182.0,,3425.0,169.0,42250.0,0.0,221.0,3094.0,202112192200,202112192300,6909.0,3094.0,50459.0,57368.0,12,5
17255,373.0,6881.0,255.0,182.0,,3152.0,,42187.0,0.0,219.0,3158.0,202112192300,202112200000,6529.0,3158.0,49878.0,56407.0,12,6
17256,367.0,5757.0,435.0,182.0,,2910.0,,42218.0,0.0,221.0,3202.0,202112200000,202112200100,6333.0,3202.0,48959.0,55292.0,11,6
17257,370.0,5717.0,600.0,182.0,,2807.0,219.0,42106.0,0.0,223.0,3092.0,202112200100,202112200200,6341.0,3092.0,48975.0,55316.0,11,6
17258,371.0,5562.0,626.0,182.0,,2665.0,32.0,41866.0,0.0,222.0,2954.0,202112200200,202112200300,5873.0,2954.0,48607.0,54480.0,11,5
17259,371.0,5116.0,632.0,182.0,,2683.0,,42057.0,0.0,224.0,2861.0,202112200300,202112200400,5768.0,2861.0,48358.0,54126.0,11,5
17260,369.0,5435.0,614.0,182.0,,2930.0,,42048.0,0.0,220.0,2808.0,202112200400,202112200500,5958.0,2808.0,48648.0,54606.0,11,5
17261,366.0,7263.0,576.0,185.0,,3319.0,145.0,41987.0,0.0,220.0,2817.0,202112200500,202112200600,6501.0,2817.0,50377.0,56878.0,11,5
17262,369.0,8082.0,588.0,185.0,163.0,3732.0,544.0,42210.0,0.0,220.0,2959.0,202112200600,202112200700,7618.0,2959.0,51434.0,59052.0,13,5
17263,371.0,8359.0,619.0,184.0,1819.0,4407.0,1191.0,42324.0,253.0,219.0,3094.0,202112200700,202112200800,10983.0,3347.0,51857.0,62840.0,17,5
17264,370.0,8416.0,633.0,184.0,2054.0,4760.0,1678.0,42216.0,868.0,214.0,3068.0,202112200800,202112200900,12642.0,3936.0,51819.0,64461.0,20,6
17265,370.0,8392.0,633.0,184.0,2775.0,4611.0,1597.0,41880.0,2091.0,214.0,2880.0,202112200900,202112201000,14168.0,4971.0,51459.0,65627.0,22,8
17266,371.0,8356.0,632.0,185.0,2448.0,4465.0,2379.0,41810.0,3051.0,216.0,2759.0,202112201000,202112201100,15318.0,5810.0,51354.0,66672.0,23,9
17267,370.0,8121.0,631.0,185.0,2939.0,4604.0,2532.0,41814.0,3565.0,220.0,2738.0,202112201100,202112201200,16598.0,6303.0,51121.0,67719.0,25,9
17268,368.0,8025.0,616.0,185.0,2561.0,4706.0,2079.0,41813.0,3596.0,220.0,2707.0,202112201200,202112201300,15869.0,6303.0,51007.0,66876.0,24,9
17269,367.0,8317.0,329.0,185.0,2071.0,4681.0,2648.0,41803.0,3055.0,220.0,2589.0,202112201300,202112201400,15264.0,5644.0,51001.0,66265.0,23,9
17270,371.0,8489.0,39.0,185.0,2258.0,4785.0,3137.0,41801.0,1905.0,219.0,2602.0,202112201400,202112201500,14906.0,4507.0,50885.0,65791.0,23,7
17271,371.0,8628.0,34.0,185.0,1983.0,5191.0,4073.0,41845.0,639.0,223.0,2741.0,202112201500,202112201600,14850.0,3380.0,51063.0,65913.0,23,5
17272,369.0,8833.0,34.0,185.0,2238.0,5614.0,4471.0,42075.0,0.0,227.0,2939.0,202112201600,202112201700,15489.0,2939.0,51496.0,66985.0,23,4
17273,369.0,8875.0,35.0,185.0,2715.0,5778.0,4567.0,42397.0,0.0,227.0,3107.0,202112201700,202112201800,16394.0,3107.0,51861.0,68255.0,24,5
17274,369.0,8741.0,34.0,185.0,2653.0,5594.0,4313.0,42517.0,0.0,227.0,3250.0,202112201800,202112201900,16037.0,3250.0,51846.0,67883.0,24,5
17275,369.0,8308.0,33.0,185.0,2209.0,4780.0,2686.0,42469.0,0.0,229.0,3229.0,202112201900,202112202000,13133.0,3229.0,51364.0,64497.0,20,5
17276,367.0,8188.0,31.0,185.0,1233.0,4226.0,1231.0,42363.0,0.0,232.0,3249.0,202112202000,202112202100,10171.0,3249.0,51134.0,61305.0,17,5
17277,371.0,8309.0,29.0,185.0,127.0,4074.0,941.0,42353.0,0.0,229.0,3069.0,202112202100,202112202200,8440.0,3069.0,51247.0,59687.0,14,5
17278,370.0,8222.0,30.0,185.0,,3923.0,794.0,42219.0,0.0,205.0,3084.0,202112202200,202112202300,8006.0,3084.0,51026.0,59032.0,14,5
17279,368.0,8102.0,25.0,185.0,,3773.0,293.0,41857.0,0.0,205.0,3082.0,202112202300,202112210000,7353.0,3082.0,50537.0,57890.0,13,5
17280,369.0,8183.0,25.0,185.0,,3505.0,295.0,40625.0,0.0,205.0,2881.0,202112210000,202112210100,6886.0,2881.0,49387.0,56273.0,12,5
17281,365.0,8363.0,25.0,185.0,,3439.0,888.0,40915.0,0.0,205.0,2794.0,202112210100,202112210200,7326.0,2794.0,49853.0,57179.0,13,5
17282,362.0,8219.0,28.0,185.0,,3342.0,241.0,40835.0,0.0,204.0,2801.0,202112210200,202112210300,6588.0,2801.0,49629.0,56217.0,12,5
17283,362.0,7741.0,26.0,185.0,,3280.0,291.0,41109.0,0.0,203.0,2731.0,202112210300,202112210400,6505.0,2731.0,49423.0,55928.0,12,5
17284,361.0,7964.0,24.0,186.0,,3394.0,521.0,41112.0,0.0,201.0,2700.0,202112210400,202112210500,6816.0,2700.0,49647.0,56463.0,12,5
17285,365.0,8198.0,23.0,458.0,724.0,3879.0,1252.0,41296.0,0.0,198.0,2673.0,202112210500,202112210600,8726.0,2673.0,50340.0,59066.0,15,5
17286,366.0,8475.0,22.0,529.0,2014.0,4573.0,3476.0,41362.0,0.0,196.0,2714.0,202112210600,202112210700,12973.0,2714.0,50754.0,63727.0,20,4
17287,368.0,8929.0,37.0,611.0,3521.0,5447.0,4800.0,41284.0,240.0,198.0,2608.0,202112210700,202112210800,16814.0,2848.0,51229.0,68043.0,25,4
17288,370.0,9045.0,200.0,617.0,3376.0,5494.0,4448.0,41314.0,861.0,194.0,2448.0,202112210800,202112210900,16821.0,3309.0,51546.0,68367.0,25,5
17289,371.0,8941.0,266.0,617.0,2857.0,5283.0,3504.0,41434.0,2249.0,194.0,1901.0,202112210900,202112211000,15988.0,4150.0,51629.0,67617.0,24,6
17290,370.0,8778.0,317.0,615.0,2009.0,5249.0,2948.0,42279.0,3536.0,199.0,1396.0,202112211000,202112211100,15337.0,4932.0,52359.0,67696.0,23,7
17291,369.0,8527.0,501.0,416.0,1581.0,5216.0,2494.0,42798.0,4161.0,200.0,1132.0,202112211100,202112211200,14784.0,5293.0,52611.0,67395.0,22,8
17292,367.0,8558.0,596.0,334.0,1619.0,4955.0,1945.0,42801.0,4133.0,200.0,1108.0,202112211200,202112211300,13960.0,5241.0,52656.0,66616.0,21,8
17293,366.0,8240.0,618.0,316.0,1500.0,4785.0,1756.0,42813.0,3511.0,201.0,1117.0,202112211300,202112211400,12870.0,4628.0,52353.0,65223.0,20,7
17294,367.0,8432.0,598.0,197.0,2071.0,5125.0,2080.0,42823.0,2043.0,203.0,1163.0,202112211400,202112211500,12685.0,3206.0,52417.0,65102.0,19,5
17295,366.0,8503.0,599.0,187.0,3138.0,5221.0,2643.0,42867.0,623.0,201.0,1386.0,202112211500,202112211600,13212.0,2009.0,52522.0,65734.0,20,3
17296,368.0,8339.0,612.0,343.0,3695.0,5637.0,4205.0,43450.0,0.0,195.0,1796.0,202112211600,202112211700,15528.0,1796.0,53112.0,68640.0,23,3
