,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
17761,414.0,477.0,0.0,0.0,126.0,20.0,25.0,0.0,2.0,2066.0,202201100100,202201100200,2214.0,2068.0,916.0,3130.0,71,66
17762,416.0,510.0,0.0,0.0,121.0,20.0,27.0,0.0,3.0,1916.0,202201100200,202201100300,2060.0,1919.0,953.0,3013.0,68,64
17763,415.0,504.0,0.0,0.0,109.0,37.0,26.0,0.0,4.0,2000.0,202201100300,202201100400,2150.0,2004.0,945.0,3095.0,69,65
17764,415.0,603.0,0.0,0.0,105.0,23.0,25.0,0.0,5.0,2035.0,202201100400,202201100500,2168.0,2040.0,1043.0,3211.0,68,64
17765,415.0,987.0,0.0,0.0,117.0,157.0,26.0,0.0,4.0,1972.0,202201100500,202201100600,2250.0,1976.0,1428.0,3678.0,61,54
17766,419.0,1445.0,0.0,16.0,124.0,191.0,26.0,0.0,6.0,1868.0,202201100600,202201100700,2205.0,1874.0,1890.0,4095.0,54,46
17767,417.0,2087.0,0.0,672.0,496.0,370.0,27.0,0.0,7.0,1771.0,202201100700,202201100800,3316.0,1778.0,2531.0,5847.0,57,30
17768,413.0,2453.0,0.0,625.0,676.0,529.0,27.0,24.0,4.0,1656.0,202201100800,202201100900,3514.0,1684.0,2893.0,6407.0,55,26
17769,410.0,2625.0,0.0,524.0,745.0,598.0,27.0,116.0,2.0,1356.0,202201100900,202201101000,3341.0,1474.0,3062.0,6403.0,52,23
17770,407.0,2534.0,0.0,399.0,424.0,326.0,27.0,233.0,2.0,1044.0,202201101000,202201101100,2428.0,1279.0,2968.0,5396.0,45,24
17771,409.0,2501.0,0.0,401.0,291.0,324.0,27.0,320.0,2.0,757.0,202201101100,202201101200,2095.0,1079.0,2937.0,5032.0,42,21
17772,414.0,2568.0,0.0,460.0,317.0,324.0,27.0,393.0,1.0,632.0,202201101200,202201101300,2127.0,1026.0,3009.0,5136.0,41,20
17773,412.0,2600.0,0.0,189.0,330.0,321.0,27.0,427.0,1.0,479.0,202201101300,202201101400,1747.0,907.0,3039.0,4786.0,37,19
17774,412.0,2379.0,0.0,189.0,250.0,123.0,27.0,364.0,3.0,520.0,202201101400,202201101500,1449.0,887.0,2818.0,4267.0,34,21
17775,418.0,2548.0,0.0,260.0,447.0,425.0,28.0,270.0,4.0,623.0,202201101500,202201101600,2029.0,897.0,2994.0,5023.0,40,18
17776,421.0,2658.0,0.0,1410.0,812.0,456.0,27.0,104.0,4.0,762.0,202201101600,202201101700,3548.0,870.0,3106.0,6654.0,53,13
17777,417.0,2675.0,0.0,2044.0,1198.0,553.0,27.0,4.0,6.0,910.0,202201101700,202201101800,4715.0,920.0,3119.0,7834.0,60,12
17778,422.0,2688.0,0.0,1975.0,1400.0,720.0,26.0,0.0,7.0,943.0,202201101800,202201101900,5045.0,950.0,3136.0,8181.0,62,12
17779,427.0,2619.0,0.0,1803.0,1398.0,509.0,26.0,0.0,9.0,1023.0,202201101900,202201102000,4742.0,1032.0,3072.0,7814.0,61,13
17780,424.0,2578.0,0.0,1168.0,1044.0,757.0,26.0,0.0,10.0,1155.0,202201102000,202201102100,4134.0,1165.0,3028.0,7162.0,58,16
17781,418.0,2424.0,0.0,417.0,727.0,287.0,26.0,0.0,17.0,1356.0,202201102100,202201102200,2804.0,1373.0,2868.0,5672.0,49,24
17782,412.0,2235.0,0.0,72.0,320.0,109.0,25.0,0.0,19.0,1466.0,202201102200,202201102300,1986.0,1485.0,2672.0,4658.0,43,32
17783,413.0,1942.0,0.0,0.0,165.0,84.0,26.0,0.0,18.0,1546.0,202201102300,202201110000,1813.0,1564.0,2381.0,4194.0,43,37
17784,411.0,1875.0,0.0,0.0,182.0,84.0,27.0,0.0,15.0,1589.0,202201110000,202201110100,1870.0,1604.0,2313.0,4183.0,45,38
17785,417.0,1844.0,0.0,0.0,213.0,84.0,28.0,0.0,11.0,1640.0,202201110100,202201110200,1948.0,1651.0,2289.0,4237.0,46,39
17786,415.0,1903.0,0.0,0.0,154.0,85.0,27.0,0.0,13.0,1736.0,202201110200,202201110300,1988.0,1749.0,2345.0,4333.0,46,40
17787,419.0,1926.0,0.0,0.0,97.0,85.0,28.0,0.0,12.0,1795.0,202201110300,202201110400,1989.0,1807.0,2373.0,4362.0,46,41
17788,418.0,2161.0,0.0,1.0,95.0,96.0,27.0,0.0,13.0,1776.0,202201110400,202201110500,1981.0,1789.0,2606.0,4587.0,43,39
17789,413.0,2431.0,0.0,608.0,210.0,363.0,27.0,0.0,9.0,1752.0,202201110500,202201110600,2942.0,1761.0,2871.0,5813.0,51,30
17790,415.0,2634.0,0.0,1262.0,473.0,459.0,26.0,0.0,5.0,1756.0,202201110600,202201110700,3955.0,1761.0,3075.0,7030.0,56,25
17791,419.0,2836.0,0.0,1646.0,930.0,642.0,27.0,0.0,5.0,1921.0,202201110700,202201110800,5144.0,1926.0,3282.0,8426.0,61,23
17792,412.0,2977.0,0.0,1407.0,996.0,597.0,26.0,63.0,5.0,2085.0,202201110800,202201110900,5153.0,2153.0,3415.0,8568.0,60,25
17793,412.0,2897.0,0.0,958.0,948.0,411.0,27.0,268.0,6.0,2062.0,202201110900,202201111000,4653.0,2336.0,3336.0,7989.0,58,29
17794,410.0,2660.0,0.0,17.0,391.0,191.0,26.0,545.0,3.0,1812.0,202201111000,202201111100,2959.0,2360.0,3096.0,6055.0,49,39
17795,412.0,2599.0,0.0,1.0,262.0,170.0,27.0,760.0,2.0,1381.0,202201111100,202201111200,2576.0,2143.0,3038.0,5614.0,46,38
17796,415.0,2647.0,0.0,0.0,255.0,293.0,27.0,821.0,2.0,1000.0,202201111200,202201111300,2371.0,1823.0,3089.0,5460.0,43,33
17797,417.0,2556.0,0.0,0.0,199.0,293.0,27.0,780.0,3.0,796.0,202201111300,202201111400,2071.0,1579.0,3000.0,5071.0,41,31
17798,416.0,2626.0,0.0,0.0,142.0,293.0,27.0,713.0,5.0,668.0,202201111400,202201111500,1821.0,1386.0,3069.0,4890.0,37,28
17799,417.0,2772.0,0.0,0.0,163.0,379.0,27.0,538.0,8.0,619.0,202201111500,202201111600,1707.0,1165.0,3216.0,4923.0,35,24
17800,418.0,2961.0,0.0,148.0,867.0,422.0,27.0,225.0,6.0,689.0,202201111600,202201111700,2357.0,920.0,3406.0,5763.0,41,16
17801,419.0,2933.0,0.0,1056.0,1411.0,642.0,27.0,11.0,6.0,1005.0,202201111700,202201111800,4131.0,1022.0,3379.0,7510.0,55,14
17802,425.0,2865.0,0.0,1314.0,1533.0,739.0,27.0,0.0,8.0,1476.0,202201111800,202201111900,5070.0,1484.0,3317.0,8387.0,60,18
17803,422.0,2946.0,0.0,1202.0,1606.0,309.0,27.0,0.0,12.0,1817.0,202201111900,202201112000,4946.0,1829.0,3395.0,8341.0,59,22
17804,421.0,2931.0,0.0,255.0,1054.0,286.0,27.0,0.0,13.0,2095.0,202201112000,202201112100,3703.0,2108.0,3379.0,7082.0,52,30
17805,423.0,2833.0,0.0,49.0,701.0,195.0,27.0,0.0,14.0,2342.0,202201112100,202201112200,3301.0,2356.0,3283.0,6584.0,50,36
17806,423.0,2713.0,0.0,0.0,291.0,99.0,27.0,0.0,2.0,2497.0,202201112200,202201112300,2889.0,2499.0,3163.0,6052.0,48,41
17807,425.0,2185.0,0.0,0.0,92.0,20.0,26.0,0.0,0.0,2733.0,202201112300,202201120000,2845.0,2733.0,2636.0,5481.0,52,50
17808,422.0,1960.0,0.0,0.0,93.0,20.0,27.0,0.0,0.0,3043.0,202201120000,202201120100,3156.0,3043.0,2409.0,5565.0,57,55
17809,407.0,1724.0,0.0,0.0,93.0,20.0,27.0,0.0,0.0,3280.0,202201120100,202201120200,3393.0,3280.0,2158.0,5551.0,61,59
17810,411.0,1924.0,0.0,0.0,91.0,20.0,25.0,0.0,0.0,3370.0,202201120200,202201120300,3481.0,3370.0,2360.0,5841.0,60,58
17811,408.0,1924.0,0.0,0.0,94.0,20.0,26.0,0.0,1.0,3342.0,202201120300,202201120400,3457.0,3343.0,2358.0,5815.0,59,57
17812,414.0,1937.0,0.0,0.0,89.0,20.0,27.0,0.0,5.0,3194.0,202201120400,202201120500,3308.0,3199.0,2378.0,5686.0,58,56
17813,417.0,1965.0,0.0,0.0,86.0,20.0,25.0,0.0,7.0,3119.0,202201120500,202201120600,3232.0,3126.0,2407.0,5639.0,57,55
17814,414.0,1989.0,0.0,27.0,95.0,58.0,25.0,0.0,4.0,3271.0,202201120600,202201120700,3455.0,3275.0,2428.0,5883.0,59,56
17815,412.0,2762.0,0.0,40.0,607.0,154.0,26.0,1.0,0.0,3475.0,202201120700,202201120800,4277.0,3476.0,3200.0,7477.0,57,46
17816,410.0,2859.0,0.0,60.0,398.0,95.0,26.0,127.0,5.0,3468.0,202201120800,202201120900,4153.0,3600.0,3295.0,7448.0,56,48
17817,410.0,2529.0,0.0,5.0,155.0,95.0,26.0,460.0,7.0,3199.0,202201120900,202201121000,3921.0,3666.0,2965.0,6886.0,57,53
17818,411.0,2363.0,0.0,0.0,146.0,30.0,27.0,705.0,2.0,3009.0,202201121000,202201121100,3892.0,3716.0,2801.0,6693.0,58,56
17819,414.0,2354.0,0.0,0.0,136.0,29.0,28.0,814.0,0.0,2902.0,202201121100,202201121200,3881.0,3716.0,2796.0,6677.0,58,56
17820,410.0,2450.0,0.0,0.0,118.0,29.0,28.0,845.0,2.0,2560.0,202201121200,202201121300,3554.0,3407.0,2888.0,6442.0,55,53
17821,409.0,2393.0,0.0,0.0,110.0,20.0,28.0,826.0,3.0,2284.0,202201121300,202201121400,3243.0,3113.0,2830.0,6073.0,53,51
17822,424.0,2426.0,0.0,0.0,111.0,20.0,28.0,739.0,2.0,2067.0,202201121400,202201121500,2939.0,2808.0,2878.0,5817.0,51,48
17823,420.0,2281.0,0.0,0.0,132.0,21.0,27.0,560.0,5.0,1888.0,202201121500,202201121600,2606.0,2453.0,2728.0,5334.0,49,46
17824,422.0,2793.0,0.0,64.0,509.0,80.0,26.0,244.0,4.0,1914.0,202201121600,202201121700,2815.0,2162.0,3241.0,6056.0,46,36
17825,418.0,2908.0,0.0,1406.0,967.0,331.0,27.0,15.0,2.0,2265.0,202201121700,202201121800,4986.0,2282.0,3353.0,8339.0,60,27
17826,419.0,2811.0,0.0,1633.0,1268.0,343.0,26.0,0.0,0.0,2764.0,202201121800,202201121900,6008.0,2764.0,3256.0,9264.0,65,30
17827,420.0,2866.0,0.0,1841.0,1409.0,409.0,26.0,0.0,1.0,3083.0,202201121900,202201122000,6743.0,3084.0,3312.0,10055.0,67,31
17828,423.0,2924.0,0.0,912.0,762.0,92.0,27.0,0.0,7.0,3139.0,202201122000,202201122100,4912.0,3146.0,3374.0,8286.0,59,38
17829,422.0,2882.0,0.0,345.0,535.0,30.0,27.0,0.0,12.0,3117.0,202201122100,202201122200,4039.0,3129.0,3331.0,7370.0,55,42
17830,414.0,2502.0,0.0,18.0,134.0,19.0,25.0,0.0,14.0,3123.0,202201122200,202201122300,3308.0,3137.0,2941.0,6249.0,53,50
17831,420.0,2043.0,0.0,0.0,76.0,19.0,27.0,0.0,6.0,3183.0,202201122300,202201130000,3284.0,3189.0,2490.0,5774.0,57,55
17832,419.0,2034.0,0.0,0.0,79.0,19.0,27.0,0.0,7.0,3282.0,202201130000,202201130100,3387.0,3289.0,2480.0,5867.0,58,56
17833,415.0,1813.0,0.0,0.0,80.0,19.0,27.0,0.0,9.0,3201.0,202201130100,202201130200,3309.0,3210.0,2255.0,5564.0,59,58
17834,405.0,1958.0,0.0,0.0,81.0,19.0,26.0,0.0,15.0,3178.0,202201130200,202201130300,3293.0,3193.0,2389.0,5682.0,58,56
17835,404.0,2078.0,0.0,0.0,132.0,19.0,27.0,0.0,21.0,2983.0,202201130300,202201130400,3155.0,3004.0,2509.0,5664.0,56,53
17836,404.0,1984.0,0.0,0.0,156.0,19.0,27.0,0.0,16.0,2886.0,202201130400,202201130500,3077.0,2902.0,2415.0,5492.0,56,53
17837,404.0,1981.0,0.0,0.0,226.0,22.0,26.0,0.0,17.0,3005.0,202201130500,202201130600,3270.0,3022.0,2411.0,5681.0,58,53
17838,397.0,2476.0,0.0,370.0,311.0,252.0,24.0,0.0,21.0,2881.0,202201130600,202201130700,3835.0,2902.0,2897.0,6732.0,57,43
17839,409.0,2861.0,0.0,453.0,756.0,314.0,26.0,1.0,18.0,2772.0,202201130700,202201130800,4314.0,2791.0,3296.0,7610.0,57,37
17840,397.0,2938.0,0.0,268.0,1071.0,304.0,26.0,136.0,13.0,2768.0,202201130800,202201130900,4560.0,2917.0,3361.0,7921.0,58,37
17841,389.0,2722.0,0.0,8.0,1123.0,130.0,26.0,492.0,10.0,2539.0,202201130900,202201131000,4302.0,3041.0,3137.0,7439.0,58,41
17842,389.0,2525.0,0.0,0.0,766.0,98.0,26.0,746.0,14.0,2160.0,202201131000,202201131100,3784.0,2920.0,2940.0,6724.0,56,43
17843,395.0,2533.0,0.0,0.0,564.0,93.0,27.0,856.0,11.0,2003.0,202201131100,202201131200,3527.0,2870.0,2955.0,6482.0,54,44
17844,404.0,2603.0,0.0,0.0,469.0,92.0,28.0,881.0,5.0,1838.0,202201131200,202201131300,3285.0,2724.0,3035.0,6320.0,52,43
17845,406.0,2684.0,0.0,0.0,332.0,92.0,27.0,857.0,1.0,1656.0,202201131300,202201131400,2938.0,2514.0,3117.0,6055.0,49,42
17846,405.0,2724.0,0.0,0.0,280.0,93.0,27.0,763.0,0.0,1563.0,202201131400,202201131500,2699.0,2326.0,3156.0,5855.0,46,40
17847,412.0,2824.0,0.0,10.0,398.0,182.0,27.0,567.0,0.0,1494.0,202201131500,202201131600,2651.0,2061.0,3263.0,5914.0,45,35
17848,407.0,2985.0,0.0,153.0,866.0,226.0,27.0,245.0,0.0,1527.0,202201131600,202201131700,3017.0,1772.0,3419.0,6436.0,47,28
17849,405.0,3055.0,0.0,1625.0,1888.0,421.0,27.0,13.0,0.0,1853.0,202201131700,202201131800,5800.0,1866.0,3487.0,9287.0,62,20
17850,404.0,3044.0,0.0,1879.0,2108.0,460.0,27.0,0.0,0.0,2215.0,202201131800,202201131900,6662.0,2215.0,3475.0,10137.0,66,22
17851,405.0,2908.0,0.0,1555.0,2144.0,440.0,27.0,0.0,1.0,2546.0,202201131900,202201132000,6686.0,2547.0,3340.0,10026.0,67,25
17852,404.0,2727.0,0.0,65.0,1974.0,327.0,27.0,0.0,2.0,2696.0,202201132000,202201132100,5064.0,2698.0,3158.0,8222.0,62,33
17853,405.0,2639.0,0.0,0.0,1128.0,30.0,26.0,0.0,2.0,2800.0,202201132100,202201132200,3960.0,2802.0,3070.0,7030.0,56,40
17854,401.0,2385.0,0.0,0.0,752.0,26.0,25.0,0.0,2.0,2810.0,202201132200,202201132300,3590.0,2812.0,2811.0,6401.0,56,44
17855,400.0,2246.0,0.0,32.0,843.0,17.0,26.0,0.0,5.0,2725.0,202201132300,202201140000,3622.0,2730.0,2672.0,6294.0,58,43
17856,405.0,2010.0,0.0,0.0,527.0,17.0,27.0,0.0,13.0,2593.0,202201140000,202201140100,3150.0,2606.0,2442.0,5592.0,56,47
17857,394.0,2000.0,0.0,0.0,279.0,17.0,27.0,0.0,12.0,2463.0,202201140100,202201140200,2771.0,2475.0,2421.0,5192.0,53,48
17858,396.0,2009.0,0.0,0.0,430.0,18.0,27.0,0.0,11.0,2253.0,202201140200,202201140300,2712.0,2264.0,2432.0,5144.0,53,44
17859,403.0,2047.0,0.0,0.0,397.0,18.0,26.0,0.0,12.0,2036.0,202201140300,202201140400,2463.0,2048.0,2476.0,4939.0,50,41
17860,411.0,2011.0,0.0,18.0,502.0,21.0,26.0,0.0,13.0,1890.0,202201140400,202201140500,2444.0,1903.0,2448.0,4892.0,50,39
17861,412.0,2574.0,0.0,670.0,903.0,109.0,26.0,0.0,12.0,1853.0,202201140500,202201140600,3547.0,1865.0,3012.0,6559.0,54,28
17862,408.0,2689.0,0.0,722.0,1345.0,117.0,27.0,0.0,12.0,1929.0,202201140600,202201140700,4125.0,1941.0,3124.0,7249.0,57,27
17863,411.0,2962.0,0.0,949.0,1620.0,346.0,25.0,1.0,10.0,2040.0,202201140700,202201140800,4966.0,2051.0,3398.0,8364.0,59,25
17864,413.0,2975.0,0.0,1003.0,1749.0,158.0,25.0,114.0,9.0,2064.0,202201140800,202201140900,5097.0,2187.0,3413.0,8510.0,60,26
17865,416.0,2792.0,0.0,231.0,1551.0,29.0,26.0,426.0,14.0,1915.0,202201140900,202201141000,4166.0,2355.0,3234.0,7400.0,56,32
17866,418.0,2555.0,0.0,212.0,688.0,29.0,26.0,673.0,14.0,1717.0,202201141000,202201141100,3333.0,2404.0,2999.0,6332.0,53,38
17867,418.0,2551.0,0.0,198.0,194.0,27.0,27.0,775.0,8.0,1520.0,202201141100,202201141200,2722.0,2303.0,2996.0,5718.0,48,40
17868,418.0,2561.0,0.0,163.0,135.0,29.0,27.0,799.0,2.0,1263.0,202201141200,202201141300,2391.0,2064.0,3006.0,5397.0,44,38
17869,417.0,2575.0,0.0,0.0,133.0,30.0,27.0,760.0,3.0,1007.0,202201141300,202201141400,1933.0,1770.0,3019.0,4952.0,39,36
17870,409.0,2805.0,0.0,222.0,219.0,138.0,26.0,639.0,1.0,830.0,202201141400,202201141500,2049.0,1470.0,3240.0,5289.0,39,28
17871,414.0,2882.0,0.0,284.0,569.0,145.0,25.0,449.0,0.0,760.0,202201141500,202201141600,2207.0,1209.0,3321.0,5528.0,40,22
17872,418.0,3089.0,0.0,1131.0,1014.0,483.0,26.0,199.0,0.0,736.0,202201141600,202201141700,3563.0,935.0,3533.0,7096.0,50,13
17873,417.0,3116.0,0.0,1496.0,1787.0,773.0,27.0,14.0,0.0,806.0,202201141700,202201141800,4876.0,820.0,3560.0,8436.0,58,10
17874,412.0,2921.0,0.0,1656.0,1993.0,867.0,27.0,0.0,0.0,949.0,202201141800,202201141900,5465.0,949.0,3360.0,8825.0,62,11
17875,409.0,3005.0,0.0,1732.0,1954.0,861.0,27.0,0.0,0.0,1042.0,202201141900,202201142000,5589.0,1042.0,3441.0,9030.0,62,12
17876,410.0,3010.0,0.0,1384.0,2021.0,769.0,27.0,0.0,0.0,1173.0,202201142000,202201142100,5347.0,1173.0,3447.0,8794.0,61,13
17877,410.0,2740.0,0.0,1228.0,1714.0,597.0,27.0,0.0,2.0,1309.0,202201142100,202201142200,4850.0,1311.0,3177.0,8027.0,60,16
17878,409.0,2457.0,0.0,584.0,1064.0,200.0,27.0,0.0,3.0,1350.0,202201142200,202201142300,3201.0,1353.0,2893.0,6094.0,53,22
17879,416.0,2282.0,0.0,724.0,1025.0,387.0,27.0,0.0,3.0,1279.0,202201142300,202201150000,3418.0,1282.0,2725.0,6143.0,56,21
17880,417.0,2024.0,0.0,566.0,1043.0,201.0,27.0,0.0,5.0,1175.0,202201150000,202201150100,2990.0,1180.0,2468.0,5458.0,55,22
17881,418.0,2009.0,0.0,74.0,502.0,81.0,27.0,0.0,5.0,1098.0,202201150100,202201150200,1760.0,1103.0,2454.0,4214.0,42,26
17882,417.0,1988.0,0.0,0.0,199.0,81.0,27.0,0.0,5.0,1046.0,202201150200,202201150300,1331.0,1051.0,2432.0,3763.0,35,28
17883,420.0,1800.0,0.0,0.0,77.0,81.0,26.0,0.0,7.0,979.0,202201150300,202201150400,1144.0,986.0,2246.0,3390.0,34,29
17884,412.0,1850.0,0.0,6.0,77.0,87.0,26.0,0.0,7.0,885.0,202201150400,202201150500,1062.0,892.0,2288.0,3350.0,32,27
17885,410.0,2108.0,0.0,185.0,142.0,191.0,25.0,0.0,8.0,802.0,202201150500,202201150600,1328.0,810.0,2543.0,3871.0,34,21
17886,411.0,2319.0,0.0,894.0,709.0,877.0,26.0,0.0,9.0,771.0,202201150600,202201150700,3260.0,780.0,2756.0,6016.0,54,13
17887,412.0,2503.0,0.0,1042.0,1544.0,1072.0,26.0,1.0,9.0,799.0,202201150700,202201150800,4467.0,809.0,2941.0,7408.0,60,11
17888,416.0,2514.0,0.0,1051.0,1762.0,1010.0,27.0,102.0,9.0,914.0,202201150800,202201150900,4848.0,1025.0,2957.0,7805.0,62,13
17889,413.0,2481.0,0.0,859.0,1283.0,794.0,27.0,413.0,9.0,846.0,202201150900,202201151000,4204.0,1268.0,2921.0,7125.0,59,18
17890,411.0,2449.0,0.0,828.0,737.0,785.0,26.0,624.0,8.0,744.0,202201151000,202201151100,3726.0,1376.0,2886.0,6612.0,56,21
17891,413.0,2505.0,0.0,310.0,436.0,446.0,27.0,721.0,5.0,725.0,202201151100,202201151200,2643.0,1451.0,2945.0,5588.0,47,26
17892,418.0,2376.0,0.0,277.0,278.0,393.0,27.0,792.0,6.0,712.0,202201151200,202201151300,2458.0,1510.0,2821.0,5279.0,47,29
17893,419.0,2304.0,0.0,257.0,213.0,384.0,27.0,741.0,7.0,710.0,202201151300,202201151400,2312.0,1458.0,2750.0,5062.0,46,29
17894,418.0,2501.0,0.0,764.0,129.0,484.0,28.0,602.0,8.0,701.0,202201151400,202201151500,2688.0,1311.0,2947.0,5635.0,48,23
17895,420.0,2628.0,0.0,853.0,446.0,744.0,27.0,426.0,8.0,606.0,202201151500,202201151600,3083.0,1040.0,3075.0,6158.0,50,17
17896,419.0,2888.0,0.0,1368.0,1248.0,883.0,27.0,180.0,10.0,520.0,202201151600,202201151700,4209.0,710.0,3334.0,7543.0,56,9
17897,422.0,2897.0,0.0,1412.0,1703.0,1017.0,27.0,12.0,10.0,593.0,202201151700,202201151800,4747.0,615.0,3346.0,8093.0,59,8
17898,419.0,2877.0,0.0,1474.0,2192.0,1156.0,27.0,0.0,9.0,663.0,202201151800,202201151900,5494.0,672.0,3323.0,8817.0,62,8
17899,423.0,2898.0,0.0,1218.0,2200.0,1182.0,27.0,0.0,9.0,737.0,202201151900,202201152000,5346.0,746.0,3348.0,8694.0,61,9
17900,418.0,2945.0,0.0,1095.0,1562.0,771.0,27.0,0.0,16.0,880.0,202201152000,202201152100,4324.0,896.0,3390.0,7714.0,56,12
17901,420.0,2917.0,0.0,903.0,1489.0,609.0,27.0,0.0,15.0,989.0,202201152100,202201152200,4005.0,1004.0,3364.0,7369.0,54,14
17902,417.0,2691.0,0.0,911.0,1411.0,318.0,26.0,0.0,16.0,1029.0,202201152200,202201152300,3685.0,1045.0,3134.0,6819.0,54,15
17903,422.0,2260.0,0.0,924.0,898.0,372.0,27.0,0.0,16.0,1167.0,202201152300,202201160000,3377.0,1183.0,2709.0,6086.0,55,19
17904,418.0,1782.0,0.0,384.0,843.0,203.0,26.0,0.0,16.0,1206.0,202201160000,202201160100,2652.0,1222.0,2226.0,4878.0,54,25
17905,420.0,1457.0,0.0,7.0,529.0,41.0,27.0,0.0,19.0,1224.0,202201160100,202201160200,1820.0,1243.0,1904.0,3724.0,49,33
17906,425.0,1395.0,0.0,0.0,421.0,20.0,28.0,0.0,22.0,1229.0,202201160200,202201160300,1692.0,1251.0,1848.0,3540.0,48,35
17907,419.0,1399.0,0.0,0.0,481.0,19.0,26.0,0.0,24.0,1147.0,202201160300,202201160400,1671.0,1171.0,1844.0,3515.0,48,33
17908,414.0,1406.0,0.0,0.0,195.0,19.0,25.0,0.0,24.0,1077.0,202201160400,202201160500,1315.0,1101.0,1845.0,3160.0,42,35
17909,420.0,1447.0,0.0,0.0,79.0,19.0,26.0,0.0,24.0,1097.0,202201160500,202201160600,1219.0,1121.0,1893.0,3112.0,39,36
17910,421.0,1537.0,0.0,37.0,231.0,104.0,25.0,0.0,23.0,1122.0,202201160600,202201160700,1517.0,1145.0,1983.0,3500.0,43,33
17911,414.0,1442.0,0.0,99.0,761.0,215.0,25.0,1.0,20.0,1157.0,202201160700,202201160800,2253.0,1178.0,1881.0,4134.0,54,28
17912,410.0,1560.0,0.0,46.0,800.0,309.0,26.0,106.0,17.0,1164.0,202201160800,202201160900,2442.0,1287.0,1996.0,4438.0,55,29
17913,410.0,1595.0,0.0,91.0,1030.0,372.0,26.0,379.0,19.0,1039.0,202201160900,202201161000,2930.0,1437.0,2031.0,4961.0,59,29
17914,412.0,1588.0,0.0,121.0,737.0,268.0,26.0,600.0,20.0,860.0,202201161000,202201161100,2606.0,1480.0,2026.0,4632.0,56,32
17915,413.0,1433.0,0.0,7.0,617.0,250.0,27.0,714.0,18.0,662.0,202201161100,202201161200,2268.0,1394.0,1873.0,4141.0,55,34
17916,420.0,1367.0,0.0,0.0,214.0,29.0,27.0,766.0,14.0,510.0,202201161200,202201161300,1533.0,1290.0,1814.0,3347.0,46,39
17917,418.0,1427.0,0.0,0.0,119.0,29.0,27.0,737.0,15.0,369.0,202201161300,202201161400,1269.0,1121.0,1872.0,3141.0,40,36
17918,415.0,1556.0,0.0,0.0,116.0,178.0,27.0,640.0,15.0,246.0,202201161400,202201161500,1195.0,901.0,1998.0,3193.0,37,28
17919,415.0,1546.0,0.0,10.0,487.0,230.0,27.0,463.0,13.0,154.0,202201161500,202201161600,1357.0,630.0,1988.0,3345.0,41,19
17920,413.0,1633.0,0.0,635.0,1192.0,627.0,27.0,206.0,12.0,113.0,202201161600,202201161700,2785.0,331.0,2073.0,4858.0,57,7
17921,409.0,1755.0,0.0,1121.0,1792.0,878.0,27.0,18.0,6.0,102.0,202201161700,202201161800,3917.0,126.0,2191.0,6108.0,64,2
17922,413.0,1825.0,0.0,1295.0,1829.0,948.0,27.0,0.0,3.0,111.0,202201161800,202201161900,4186.0,114.0,2265.0,6451.0,65,2
17923,414.0,1784.0,0.0,1190.0,1821.0,952.0,26.0,0.0,2.0,174.0,202201161900,202201162000,4139.0,176.0,2224.0,6363.0,65,3
17924,410.0,1750.0,0.0,1030.0,1612.0,773.0,26.0,0.0,1.0,246.0,202201162000,202201162100,3662.0,247.0,2186.0,5848.0,63,4
17925,413.0,1936.0,0.0,821.0,1518.0,664.0,27.0,0.0,2.0,329.0,202201162100,202201162200,3334.0,331.0,2376.0,5710.0,58,6
17926,412.0,1601.0,0.0,436.0,994.0,244.0,26.0,0.0,2.0,383.0,202201162200,202201162300,2059.0,385.0,2039.0,4098.0,50,9
17927,409.0,1529.0,0.0,311.0,1071.0,267.0,27.0,0.0,1.0,382.0,202201162300,202201170000,2032.0,383.0,1965.0,3997.0,51,10
17928,405.0,1536.0,0.0,63.0,778.0,150.0,25.0,0.0,0.0,394.0,202201170000,202201170100,1385.0,394.0,1966.0,3351.0,41,12
17929,405.0,1424.0,0.0,39.0,608.0,123.0,25.0,0.0,0.0,426.0,202201170100,202201170200,1196.0,426.0,1854.0,3050.0,39,14
17930,401.0,1577.0,0.0,55.0,257.0,86.0,26.0,0.0,0.0,527.0,202201170200,202201170300,925.0,527.0,2004.0,2929.0,32,18
17931,403.0,1558.0,0.0,55.0,129.0,81.0,27.0,0.0,0.0,658.0,202201170300,202201170400,923.0,658.0,1988.0,2911.0,32,23
17932,407.0,1809.0,0.0,56.0,268.0,81.0,26.0,0.0,0.0,802.0,202201170400,202201170500,1207.0,802.0,2242.0,3449.0,35,23
17933,400.0,2170.0,0.0,195.0,568.0,241.0,23.0,0.0,0.0,1036.0,202201170500,202201170600,2040.0,1036.0,2593.0,4633.0,44,22
17934,407.0,2321.0,0.0,1084.0,1112.0,580.0,26.0,0.0,1.0,1211.0,202201170600,202201170700,3988.0,1212.0,2754.0,6742.0,59,18
17935,407.0,2528.0,0.0,1133.0,1303.0,878.0,26.0,2.0,0.0,1094.0,202201170700,202201170800,4410.0,1096.0,2961.0,7371.0,60,15
